trip_set_code,region_name,region_id,location_name,location_code,location_id,site_name,site_code,site_type,site_id,reef_name,reef_code,reef_type,reef_id,trip_year,trip_code,set_code,set_id,set_latitude,set_longitude,team,set_date,drop_time,haul_time,shark_id,common_name,latin_name,family,species_group,functional_group,maxn,min_event_time_milli,min_event_time_mins,equipment_frame_type,equipment_camera,equipment_stereo_camera,equipment_camera_height,equipment_arm_length,video_filename,video_source,video_filepath,splendor_image_url,total_assignments,reviewed_assignments,has_complete_master,depth,bait,bait_oiled,current_flow_estimated,current_flow_instrumented,visibility,field_of_view,substrate_relief_sd,substrate_relief_mean,ascidians,bleached_corals,bryozoa,consolidated,crinoids,halimeda,hard_coral,hydrocoral,hydroids,invertebrate_complex,macroalgae,mangrove,seagrass,soft_coral,sponge,true_anemones,unconsolidated,zoanthids,mark_zero_time,mark_60_mins,mark_90_mins,mark_haul_time,mark_stopped_reading,video_length_watched,protection_status,mpa_name,mpa_area,mpa_year_founded,mpa_isolation,mpa_compliance,bait_family,PI,Remote,Shark_Protection_Status,Shark_fishing_restrictions,Shark_gears,Datasheet_Source,set_productivity_2017ave,local_population_2010,local_population_2015,population_proporationaldifference_2010.15,drop_hr,unique_id,unique_reserve
FP_2015_BS_01_EXM_001,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_001,2958,24.0,-76.0,SBU,31/05/2015,14:31:00,16:07:00,26,Yellow round ray,Urobatis jamaicensis,Urotrygonidae,Ray,small_ray,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_001.mp4,,,NA,1,1,1,11,bonito,FALSE,,NA,9,Open,0.8756,2.1,0,0,0,0,0,0,0,0,0,0,11,0,0,66,11,0,11,0,102275,3702033,NA,NA,NA,3599758,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.57693125,378188.0847,409491.2628,0.082771455,14,FP_2015_BS_01_EXM_001,Exuma Cays
FP_2016_ID_01_KOO_009,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,slope,340,2016,FP_2016_ID_01,KOO_009,688,-4.0,119.0,JCU,5/04/2016,10:02:00,11:09:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_009_L.mp4,,,NA,2,2,1,11.5,Pilchards,FALSE,,NA,9,Open,0,2,0,0,0,37,0,0,37,0,0,0,12,0,0,12,0,0,0,0,59729,NA,NA,4039151,NA,3979422,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,6963223.799,7520892.176,0.080087671,10,FP_2016_ID_01_KOO_009,Kapoposang 2
FP_2016_ID_01_KOO_010,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,slope,340,2016,FP_2016_ID_01,KOO_010,689,-4.0,119.0,JCU,5/04/2016,10:06:00,11:12:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,1,2907560,048:27:560,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_010_L.mp4,,,NA,2,2,1,9.6,Pilchards,FALSE,,NA,9,Open,0.3892,2.8333,0,0,0,54,0,0,45,0,0,0,0,0,0,0,0,0,0,0,45257,3645299,NA,4010438,NA,3965181,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,6963834.539,7521717.224,0.080111422,10,FP_2016_ID_01_KOO_010,Kapoposang 2
FP_2016_ID_01_KOO_011,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,slope,340,2016,FP_2016_ID_01,KOO_011,690,-4.0,119.0,JCU,5/04/2016,10:10:00,11:16:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,1,109032,001:49:032,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_011_L.mp4,,,NA,2,2,1,16.4,Pilchards,FALSE,,NA,9,Open,0.6462,2.5714,0,0,0,50,0,0,42,0,0,0,7,0,0,0,0,0,0,0,49326,3649329,NA,4015175,NA,3965849,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,6981330.301,7540233.348,0.080056812,10,FP_2016_ID_01_KOO_011,Kapoposang 2
FP_2016_ID_01_KOO_012,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,lagoon,340,2016,FP_2016_ID_01,KOO_012,691,-4.0,119.0,JCU,5/04/2016,10:16:00,11:22:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,2,3589461,059:49:461,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_012_L.mp4,,,NA,2,2,1,4.9,Pilchards,FALSE,,NA,9,Open,1.0439,1.6154,7,0,0,46,0,0,15,0,0,0,0,0,0,0,0,0,30,0,46024,3646031,NA,4005295,NA,3959271,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,6986673.251,7546002.218,0.080056552,10,FP_2016_ID_01_KOO_012,Kapoposang 2
FP_2016_ID_01_KOO_012,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,lagoon,340,2016,FP_2016_ID_01,KOO_012,691,-4.0,119.0,JCU,5/04/2016,10:16:00,11:22:00,158,Bluespotted maskray,Neotrygon kuhlii,Dasyatidae,Ray,small_ray,1,749845,012:29:845,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_012_L.mp4,,,NA,2,2,1,4.9,Pilchards,FALSE,,NA,9,Open,1.0439,1.6154,7,0,0,46,0,0,15,0,0,0,0,0,0,0,0,0,30,0,46024,3646031,NA,4005295,NA,3959271,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,6986673.251,7546002.218,0.080056552,10,FP_2016_ID_01_KOO_012,Kapoposang 2
FP_2016_ID_01_KOO_012,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,lagoon,340,2016,FP_2016_ID_01,KOO_012,691,-4.0,119.0,JCU,5/04/2016,10:16:00,11:22:00,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,1,1989440,033:09:440,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_012_L.mp4,,,NA,2,2,1,4.9,Pilchards,FALSE,,NA,9,Open,1.0439,1.6154,7,0,0,46,0,0,15,0,0,0,0,0,0,0,0,0,30,0,46024,3646031,NA,4005295,NA,3959271,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,6986673.251,7546002.218,0.080056552,10,FP_2016_ID_01_KOO_012,Kapoposang 2
FP_2016_ID_01_KOO_013,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,slope,340,2016,FP_2016_ID_01,KOO_013,692,-4.0,119.0,JCU,5/04/2016,11:29:00,12:37:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,1,817705,013:37:705,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_013_L.mp4,,,NA,2,2,1,9.1,Pilchards,FALSE,,NA,9,Open,0.4804,1.3077,0,0,0,76,0,0,23,0,0,0,0,0,0,0,0,0,0,0,42397,3642349,NA,4116137,NA,4073740,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7107027.935,7673806.764,0.079749065,11,FP_2016_ID_01_KOO_013,Kapoposang 2
FP_2016_ID_01_KOO_014,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,slope,340,2016,FP_2016_ID_01,KOO_014,693,-4.0,119.0,JCU,5/04/2016,11:32:00,12:40:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_014_L.mp4,,,NA,3,3,1,22,Pilchards,FALSE,,NA,10,Open,0.6467,1.7273,0,0,0,50,0,0,10,0,0,0,0,0,0,10,0,0,30,0,52941,NA,NA,4120411,NA,4067470,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7085999.018,7651407.25,0.07979231,11,FP_2016_ID_01_KOO_014,Kapoposang 2
FP_2016_ID_01_KOO_015,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,slope,340,2016,FP_2016_ID_01,KOO_015,694,-4.0,119.0,JCU,5/04/2016,11:41:00,12:45:00,196,Ocellated eagle ray,Aetobatus ocellatus,Myliobatidae,Ray,pelagic,1,2049158,034:09:158,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_015_L.mp4,,,NA,2,2,1,6.7,Pilchards,FALSE,,NA,10,Open,0.5164,2.4667,0,0,0,80,0,0,20,0,0,0,0,0,0,0,0,0,0,0,28908,3628952,NA,3900986,NA,3872078,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7063894.076,7628060.196,0.079866164,11,FP_2016_ID_01_KOO_015,Kapoposang 2
FP_2016_ID_01_KOO_016,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,slope,340,2016,FP_2016_ID_01,KOO_016,695,-4.0,119.0,JCU,5/04/2016,11:47:00,12:49:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,1,3262543,054:22:543,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_016_L.mp4,,,NA,2,2,1,7.5,Pilchards,FALSE,,NA,10,Open,0.5222,2.5455,0,0,0,9,0,0,81,0,0,0,0,0,0,9,0,0,0,0,78562,3678563,NA,3829941,NA,3751379,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7081809.763,7647122.962,0.079826092,11,FP_2016_ID_01_KOO_016,Kapoposang 2
FP_2016_ID_01_KOO_017,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,crest,340,2016,FP_2016_ID_01,KOO_017,696,-4.0,119.0,JCU,5/04/2016,11:53:00,12:53:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,1,292340,004:52:340,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_017_L.mp4,,,NA,2,2,1,4.9,Pilchards,FALSE,,NA,10,Open,0.7988,2.0667,0,0,0,40,0,0,53,0,0,0,0,0,0,0,0,0,6,0,68310,3668371,NA,3721337,NA,3653027,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7084395.486,7649913.164,0.07982582,11,FP_2016_ID_01_KOO_017,Kapoposang 2
FP_2016_ID_01_KOO_018,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,slope,340,2016,FP_2016_ID_01,KOO_018,697,-4.0,119.0,JCU,5/04/2016,12:01:00,13:06:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,1,1015360,016:55:360,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_018_L.mp4,,,NA,2,2,1,31.9,Pilchards,FALSE,,NA,9,Open,0.7037,1.2667,0,0,0,0,0,0,13,0,0,0,20,0,0,26,0,0,40,0,166072,3766034,NA,4082538,NA,3916466,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7107251.169,7674163.662,0.079765366,12,FP_2016_ID_01_KOO_018,Kapoposang 2
FP_2016_ID_01_KOO_018,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,slope,340,2016,FP_2016_ID_01,KOO_018,697,-4.0,119.0,JCU,5/04/2016,12:01:00,13:06:00,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,1,635770,010:35:770,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_018_L.mp4,,,NA,2,2,1,31.9,Pilchards,FALSE,,NA,9,Open,0.7037,1.2667,0,0,0,0,0,0,13,0,0,0,20,0,0,26,0,0,40,0,166072,3766034,NA,4082538,NA,3916466,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7107251.169,7674163.662,0.079765366,12,FP_2016_ID_01_KOO_018,Kapoposang 2
FP_2016_ID_01_KOO_019,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,crest,340,2016,FP_2016_ID_01,KOO_019,698,-4.0,119.0,JCU,5/04/2016,13:17:00,14:41:00,299,Unknown eagle ray,Unknown sp.,Myliobatidae,Ray,pelagic,1,627142,010:27:142,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_019_L.mp4,,,NA,3,3,1,4.9,Pilchards,FALSE,,NA,9,Open,0.7237,1.6667,0,0,0,62,0,0,6,0,0,0,0,0,0,0,0,0,31,0,33060,3633063,NA,5198279,NA,5165219,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7063209.064,7627461.689,0.079886157,13,FP_2016_ID_01_KOO_019,Kapoposang 2
FP_2016_ID_01_KOO_019,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,crest,340,2016,FP_2016_ID_01,KOO_019,698,-4.0,119.0,JCU,5/04/2016,13:17:00,14:41:00,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,1,1318620,021:58:620,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_019_L.mp4,,,NA,3,3,1,4.9,Pilchards,FALSE,,NA,9,Open,0.7237,1.6667,0,0,0,62,0,0,6,0,0,0,0,0,0,0,0,0,31,0,33060,3633063,NA,5198279,NA,5165219,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7063209.064,7627461.689,0.079886157,13,FP_2016_ID_01_KOO_019,Kapoposang 2
FP_2016_ID_01_KOO_019,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,crest,340,2016,FP_2016_ID_01,KOO_019,698,-4.0,119.0,JCU,5/04/2016,13:17:00,14:41:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,1,2933967,048:53:967,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_019_L.mp4,,,NA,3,3,1,4.9,Pilchards,FALSE,,NA,9,Open,0.7237,1.6667,0,0,0,62,0,0,6,0,0,0,0,0,0,0,0,0,31,0,33060,3633063,NA,5198279,NA,5165219,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7063209.064,7627461.689,0.079886157,13,FP_2016_ID_01_KOO_019,Kapoposang 2
FP_2016_ID_01_KOO_020,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,crest,340,2016,FP_2016_ID_01,KOO_020,699,-4.0,119.0,JCU,5/04/2016,13:21:00,14:35:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,1,2439913,040:39:913,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_020_L.mp4,,,NA,2,2,1,4.2,Pilchards,FALSE,,NA,7,Open,0.5045,1.3636,0,0,0,90,0,0,10,0,0,0,0,0,0,0,0,0,0,0,48583,3648533,NA,4438660,NA,4390077,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7056650.92,7620593.236,0.079916425,13,FP_2016_ID_01_KOO_020,Kapoposang 2
FP_2016_ID_01_KOO_020,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,crest,340,2016,FP_2016_ID_01,KOO_020,699,-4.0,119.0,JCU,5/04/2016,13:21:00,14:35:00,196,Ocellated eagle ray,Aetobatus ocellatus,Myliobatidae,Ray,pelagic,1,501813,008:21:813,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_020_L.mp4,,,NA,2,2,1,4.2,Pilchards,FALSE,,NA,7,Open,0.5045,1.3636,0,0,0,90,0,0,10,0,0,0,0,0,0,0,0,0,0,0,48583,3648533,NA,4438660,NA,4390077,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7056650.92,7620593.236,0.079916425,13,FP_2016_ID_01_KOO_020,Kapoposang 2
FP_2016_ID_01_KOO_020,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,crest,340,2016,FP_2016_ID_01,KOO_020,699,-4.0,119.0,JCU,5/04/2016,13:21:00,14:35:00,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,1,488680,008:08:680,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_020_L.mp4,,,NA,2,2,1,4.2,Pilchards,FALSE,,NA,7,Open,0.5045,1.3636,0,0,0,90,0,0,10,0,0,0,0,0,0,0,0,0,0,0,48583,3648533,NA,4438660,NA,4390077,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7056650.92,7620593.236,0.079916425,13,FP_2016_ID_01_KOO_020,Kapoposang 2
FP_2016_ID_01_KOO_021,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,crest,340,2016,FP_2016_ID_01,KOO_021,700,-4.0,119.0,JCU,5/04/2016,13:27:00,14:48:00,144,Whitetip reef shark,Triaenodon obesus,Carcharhinidae,Shark,reef_meso,1,1660352,027:40:352,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_021_L.mp4,,,NA,2,2,1,5.3,Pilchards,FALSE,,NA,10,Open,0,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38014,3638045,NA,4963917,NA,4925903,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7040322.902,7603260.89,0.079959115,13,FP_2016_ID_01_KOO_021,Kapoposang 2
FP_2016_ID_01_KOO_021,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,crest,340,2016,FP_2016_ID_01,KOO_021,700,-4.0,119.0,JCU,5/04/2016,13:27:00,14:48:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,1,2513366,041:53:366,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_021_L.mp4,,,NA,2,2,1,5.3,Pilchards,FALSE,,NA,10,Open,0,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38014,3638045,NA,4963917,NA,4925903,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7040322.902,7603260.89,0.079959115,13,FP_2016_ID_01_KOO_021,Kapoposang 2
FP_2016_ID_01_KOO_023,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,crest,340,2016,FP_2016_ID_01,KOO_023,702,-4.0,119.0,JCU,5/04/2016,13:39:00,15:04:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,1,2404609,040:04:609,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_023_L.mp4,,,NA,2,2,1,4,Pilchards,FALSE,,NA,9,Open,1.1757,2.4118,0,0,0,18,0,0,50,0,0,0,0,0,0,0,0,0,31,0,42149,3642150,NA,5034461,NA,4992312,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7026783.028,7588780.444,0.079979332,13,FP_2016_ID_01_KOO_023,Kapoposang 2
FP_2016_ID_01_KOO_024,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,crest,340,2016,FP_2016_ID_01,KOO_024,703,-4.0,119.0,JCU,5/04/2016,13:44:00,15:09:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,1,768234,012:48:234,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_024_L.mp4,,,NA,2,2,1,4.1,Pilchards,FALSE,,NA,7,Open,0,3,0,0,0,25,0,0,75,0,0,0,0,0,0,0,0,0,0,0,45576,3645544,NA,5157509,NA,5111933,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.776688031,7044978.72,7608051.744,0.07992544,13,FP_2016_ID_01_KOO_024,Kapoposang 2
FP_2016_ID_01_KOO_025,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,flat,340,2016,FP_2016_ID_01,KOO_025,704,-4.0,119.0,JCU,5/04/2016,15:14:00,16:24:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_025_L.mp4,,,NA,1,1,1,3,Pilchards,FALSE,,NA,9,Open,1.118,2,0,0,0,18,0,0,56,0,0,0,0,0,0,0,0,0,25,0,28335,3628367,NA,4253067,NA,4224732,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.432404546,6787718.651,7327786.3,0.079565415,15,FP_2016_ID_01_KOO_025,Kapoposang 2
FP_2016_ID_01_KOO_026,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,crest,340,2016,FP_2016_ID_01,KOO_026,705,-4.0,119.0,JCU,5/04/2016,15:19:00,16:30:00,196,Ocellated eagle ray,Aetobatus ocellatus,Myliobatidae,Ray,pelagic,1,473995,007:53:995,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_026_L.mp4,,,NA,2,2,1,7.8,Pilchards,FALSE,,NA,10,Open,0,2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,35111,3635113,NA,4376601,NA,4341490,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.432404546,6760061.536,7297367.051,0.079482341,15,FP_2016_ID_01_KOO_026,Kapoposang 2
FP_2016_ID_01_KOO_027,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,slope,340,2016,FP_2016_ID_01,KOO_027,706,-4.0,119.0,JCU,5/04/2016,15:23:00,16:35:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,1,1586804,026:26:804,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_027_L.mp4,,,NA,2,2,1,14.2,Pilchards,FALSE,,NA,7,Open,0.4671,1.2727,0,0,0,60,0,0,10,0,0,0,0,0,0,30,0,0,0,0,60750,3660862,NA,4378823,NA,4318073,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.432404546,6795357.387,7336502.196,0.079634488,15,FP_2016_ID_01_KOO_027,Kapoposang 2
FP_2016_ID_01_KOO_028,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,slope,340,2016,FP_2016_ID_01,KOO_028,707,-4.0,119.0,JCU,5/04/2016,15:29:00,16:40:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_028_L.mp4,,,NA,2,2,1,6.9,Pilchards,FALSE,,NA,9,Open,0.5477,1.4,0,0,0,60,0,0,0,0,0,0,0,0,0,0,40,0,0,0,31539,3631530,NA,4355798,NA,4324259,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.432404546,6706113.005,7238153.133,0.079336589,15,FP_2016_ID_01_KOO_028,Kapoposang 2
FP_2016_ID_01_KOO_029,Coral Triangle,2,Indonesia,ID,93,Kopoposang,KO,V,125,Open,O,slope,340,2016,FP_2016_ID_01,KOO_029,708,-4.0,119.0,JCU,5/04/2016,15:37:00,16:45:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_KOO_029_L.mp4,,,NA,2,2,1,45,Pilchards,FALSE,,NA,9,Open,0.4523,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,111711,3711533,NA,4265610,NA,4153899,open,Kopoposang Restricted,500,2009,<20km to next reef,low,Clupeidae,Simpfendorfer,No,Restricted,Area,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.432404546,6685740.733,7215403.855,0.079222803,15,FP_2016_ID_01_KOO_029,Kapoposang 2
